"pops","temps","wps","date","total_seeds","germ","start_date","census_date","day","cumulative_germ","cumulative_prop_germ"
"CAAM",30,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,1,0.02
"CAAM",30,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,1,0.02
"CAAM",30,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,1,0.02
"CAAM",30,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,1,0.02
"CAAM",30,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,1,0.02
"CAAM",30,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,1,0.02
"CAAM",30,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
"CAAM",30,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",30,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",30,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",30,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",30,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",30,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",30,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",30,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",30,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",30,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",30,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",30,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAM",30,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAM",30,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAM",30,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAM",30,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAM",30,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAM",30,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAM",30,-0.3,"July_1_2020",50,1,2020-06-05,2020-07-01,26,1,0.02
"CAAM",30,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
"CAAM",30,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",30,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",30,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",30,0,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",30,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",30,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",30,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",30,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",30,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",30,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",30,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",30,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAM",30,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAM",30,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAM",30,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAM",30,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAM",30,0,"June_26_2020",50,2,2020-06-05,2020-06-26,21,2,0.04
"CAAM",30,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,2,0.04
"CAAM",30,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,2,0.04
"CAAM",30,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,2,0.04
"CAAM",35,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",35,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",35,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",35,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",35,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",35,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",35,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",35,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",35,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",35,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",35,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",35,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAM",35,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAM",35,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAM",35,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAM",35,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAM",35,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAM",35,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAM",35,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAAM",35,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAAM",35,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",35,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",35,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",35,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",35,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",35,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",35,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",35,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",35,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",35,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",35,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",35,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAM",35,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAM",35,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAM",35,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAM",35,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAM",35,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAM",35,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAM",35,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAAM",35,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAAM",35,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",35,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",35,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",35,0,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",35,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",35,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",35,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",35,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",35,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",35,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",35,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",35,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAM",35,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAM",35,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAM",35,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAM",35,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAM",35,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAM",35,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAM",35,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAAM",35,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAAM",40,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",40,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",40,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",40,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",40,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",40,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",40,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",40,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",40,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",40,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",40,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",40,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAM",40,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAM",40,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAM",40,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAM",40,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAM",40,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAM",40,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAM",40,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAAM",40,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAAM",40,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",40,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",40,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",40,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",40,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",40,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",40,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",40,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",40,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",40,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",40,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",40,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAM",40,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAM",40,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAM",40,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAM",40,-0.3,"June_24_2020",50,1,2020-06-05,2020-06-24,19,1,0.02
"CAAM",40,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,1,0.02
"CAAM",40,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,1,0.02
"CAAM",40,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,1,0.02
"CAAM",40,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
"CAAM",40,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAM",40,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAM",40,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAM",40,0,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAM",40,0,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAM",40,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAM",40,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAM",40,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAM",40,0,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAM",40,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAM",40,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAM",40,0,"June_17_2020",50,1,2020-06-05,2020-06-17,12,1,0.02
"CAAM",40,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,1,0.02
"CAAM",40,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,1,0.02
"CAAM",40,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,1,0.02
"CAAM",40,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,1,0.02
"CAAM",40,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,1,0.02
"CAAM",40,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,1,0.02
"CAAM",40,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,1,0.02
"CAAM",40,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,1,0.02
"CAAN1",5,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAN1",5,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAN1",5,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAN1",5,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAN1",5,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAN1",5,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAN1",5,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAN1",5,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAN1",5,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAN1",5,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAN1",5,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAN1",5,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAN1",5,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAN1",5,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAN1",5,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAN1",5,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAN1",5,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAN1",5,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAN1",5,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAAN1",5,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAAN1",5,-0.3,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAN1",5,-0.3,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAN1",5,-0.3,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAN1",5,-0.3,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAN1",5,-0.3,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAN1",5,-0.3,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAN1",5,-0.3,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAN1",5,-0.3,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAN1",5,-0.3,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAN1",5,-0.3,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAN1",5,-0.3,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAN1",5,-0.3,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAN1",5,-0.3,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAN1",5,-0.3,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAN1",5,-0.3,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAN1",5,-0.3,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAN1",5,-0.3,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAN1",5,-0.3,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAN1",5,-0.3,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAAN1",5,-0.3,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAAN1",5,0,"June_6_2020",49,0,2020-06-05,2020-06-06,1,0,0
"CAAN1",5,0,"June_7_2020",49,0,2020-06-05,2020-06-07,2,0,0
"CAAN1",5,0,"June_8_2020",49,0,2020-06-05,2020-06-08,3,0,0
"CAAN1",5,0,"June_9_2020",49,0,2020-06-05,2020-06-09,4,0,0
"CAAN1",5,0,"June_10_2020",49,0,2020-06-05,2020-06-10,5,0,0
"CAAN1",5,0,"June_11_2020",49,0,2020-06-05,2020-06-11,6,0,0
"CAAN1",5,0,"June_12_2020",49,0,2020-06-05,2020-06-12,7,0,0
"CAAN1",5,0,"June_13_2020",49,0,2020-06-05,2020-06-13,8,0,0
"CAAN1",5,0,"June_14_2020",49,2,2020-06-05,2020-06-14,9,2,0.0408163265306122
"CAAN1",5,0,"June_15_2020",49,0,2020-06-05,2020-06-15,10,2,0.0408163265306122
"CAAN1",5,0,"June_16_2020",49,0,2020-06-05,2020-06-16,11,2,0.0408163265306122
"CAAN1",5,0,"June_17_2020",49,0,2020-06-05,2020-06-17,12,2,0.0408163265306122
"CAAN1",5,0,"June_18_2020",49,0,2020-06-05,2020-06-18,13,2,0.0408163265306122
"CAAN1",5,0,"June_19_2020",49,0,2020-06-05,2020-06-19,14,2,0.0408163265306122
"CAAN1",5,0,"June_22_2020",49,0,2020-06-05,2020-06-22,17,2,0.0408163265306122
"CAAN1",5,0,"June_24_2020",49,0,2020-06-05,2020-06-24,19,2,0.0408163265306122
"CAAN1",5,0,"June_26_2020",49,1,2020-06-05,2020-06-26,21,3,0.0612244897959184
"CAAN1",5,0,"June_29_2020",49,1,2020-06-05,2020-06-29,24,4,0.0816326530612245
"CAAN1",5,0,"July_1_2020",49,0,2020-06-05,2020-07-01,26,4,0.0816326530612245
"CAAN1",5,0,"July_3_2020",49,0,2020-06-05,2020-07-03,28,4,0.0816326530612245
"CAAN1",10,-0.6,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAN1",10,-0.6,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAN1",10,-0.6,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAN1",10,-0.6,"June_9_2020",50,0,2020-06-05,2020-06-09,4,0,0
"CAAN1",10,-0.6,"June_10_2020",50,0,2020-06-05,2020-06-10,5,0,0
"CAAN1",10,-0.6,"June_11_2020",50,0,2020-06-05,2020-06-11,6,0,0
"CAAN1",10,-0.6,"June_12_2020",50,0,2020-06-05,2020-06-12,7,0,0
"CAAN1",10,-0.6,"June_13_2020",50,0,2020-06-05,2020-06-13,8,0,0
"CAAN1",10,-0.6,"June_14_2020",50,0,2020-06-05,2020-06-14,9,0,0
"CAAN1",10,-0.6,"June_15_2020",50,0,2020-06-05,2020-06-15,10,0,0
"CAAN1",10,-0.6,"June_16_2020",50,0,2020-06-05,2020-06-16,11,0,0
"CAAN1",10,-0.6,"June_17_2020",50,0,2020-06-05,2020-06-17,12,0,0
"CAAN1",10,-0.6,"June_18_2020",50,0,2020-06-05,2020-06-18,13,0,0
"CAAN1",10,-0.6,"June_19_2020",50,0,2020-06-05,2020-06-19,14,0,0
"CAAN1",10,-0.6,"June_22_2020",50,0,2020-06-05,2020-06-22,17,0,0
"CAAN1",10,-0.6,"June_24_2020",50,0,2020-06-05,2020-06-24,19,0,0
"CAAN1",10,-0.6,"June_26_2020",50,0,2020-06-05,2020-06-26,21,0,0
"CAAN1",10,-0.6,"June_29_2020",50,0,2020-06-05,2020-06-29,24,0,0
"CAAN1",10,-0.6,"July_1_2020",50,0,2020-06-05,2020-07-01,26,0,0
"CAAN1",10,-0.6,"July_3_2020",50,0,2020-06-05,2020-07-03,28,0,0
"CAAN1",10,-0.3,"June_6_2020",51,0,2020-06-05,2020-06-06,1,0,0
"CAAN1",10,-0.3,"June_7_2020",51,0,2020-06-05,2020-06-07,2,0,0
"CAAN1",10,-0.3,"June_8_2020",51,0,2020-06-05,2020-06-08,3,0,0
"CAAN1",10,-0.3,"June_9_2020",51,0,2020-06-05,2020-06-09,4,0,0
"CAAN1",10,-0.3,"June_10_2020",51,0,2020-06-05,2020-06-10,5,0,0
"CAAN1",10,-0.3,"June_11_2020",51,0,2020-06-05,2020-06-11,6,0,0
"CAAN1",10,-0.3,"June_12_2020",51,0,2020-06-05,2020-06-12,7,0,0
"CAAN1",10,-0.3,"June_13_2020",51,0,2020-06-05,2020-06-13,8,0,0
"CAAN1",10,-0.3,"June_14_2020",51,1,2020-06-05,2020-06-14,9,1,0.0196078431372549
"CAAN1",10,-0.3,"June_15_2020",51,0,2020-06-05,2020-06-15,10,1,0.0196078431372549
"CAAN1",10,-0.3,"June_16_2020",51,0,2020-06-05,2020-06-16,11,1,0.0196078431372549
"CAAN1",10,-0.3,"June_17_2020",51,0,2020-06-05,2020-06-17,12,1,0.0196078431372549
"CAAN1",10,-0.3,"June_18_2020",51,0,2020-06-05,2020-06-18,13,1,0.0196078431372549
"CAAN1",10,-0.3,"June_19_2020",51,0,2020-06-05,2020-06-19,14,1,0.0196078431372549
"CAAN1",10,-0.3,"June_22_2020",51,0,2020-06-05,2020-06-22,17,1,0.0196078431372549
"CAAN1",10,-0.3,"June_24_2020",51,0,2020-06-05,2020-06-24,19,1,0.0196078431372549
"CAAN1",10,-0.3,"June_26_2020",51,0,2020-06-05,2020-06-26,21,1,0.0196078431372549
"CAAN1",10,-0.3,"June_29_2020",51,0,2020-06-05,2020-06-29,24,1,0.0196078431372549
"CAAN1",10,-0.3,"July_1_2020",51,0,2020-06-05,2020-07-01,26,1,0.0196078431372549
"CAAN1",10,-0.3,"July_3_2020",51,0,2020-06-05,2020-07-03,28,1,0.0196078431372549
"CAAN1",10,0,"June_6_2020",50,0,2020-06-05,2020-06-06,1,0,0
"CAAN1",10,0,"June_7_2020",50,0,2020-06-05,2020-06-07,2,0,0
"CAAN1",10,0,"June_8_2020",50,0,2020-06-05,2020-06-08,3,0,0
"CAAN1",10,0,"June_9_2020",50,1,2020-06-05,2020-06-09,4,1,0.02
"CAAN1",10,0,"June_10_2020",50,3,2020-06-05,2020-06-10,5,4,0.08
"CAAN1",10,0,"June_11_2020",50,0,2020-06-05,2020-06-11,6,4,0.08
"CAAN1",10,0,"June_12_2020",50,0,2020-06-05,2020-06-12,7,4,0.08
"CAAN1",10,0,"June_13_2020",50,0,2020-06-05,2020-06-13,8,4,0.08
"CAAN1",10,0,"June_14_2020",50,1,2020-06-05,2020-06-14,9,5,0.1
"CAAN1",10,0,"June_15_2020",50,0,2020-06-05,2020-06-15,10,5,0.1
"CAAN1",10,0,"June_16_2020",50,0,2020-06-05,2020-06-16,11,5,0.1
"CAAN1",10,0,"June_17_2020",50,0,2020-06-05,2020-06-17,12,5,0.1
"CAAN1",10,0,"June_18_2020",50,0,2020-06-05,2020-06-18,13,5,0.1
"CAAN1",10,0,"June_19_2020",50,0,2020-06-05,2020-06-19,14,5,0.1
"CAAN1",10,0,"June_22_2020",50,0,2020-06-05,2020-06-22,17,5,0.1
"CAAN1",10,0,"June_24_2020",50,0,2020-06-05,2020-06-24,19,5,0.1
"CAAN1",10,0,"June_26_2020",50,0,2020-06-05,2020-06-26,21,5,0.1
"CAAN1",10,0,"June_29_2020",50,0,2020-06-05,2020-06-29,24,5,0.1
"CAAN1",10,0,"July_1_2020",50,0,2020-06-05,2020-07-01,26,5,0.1
"CAAN1",10,0,"July_3_2020",50,0,2020-06-05,2020-07-03,28,5,0.1
"CAAN1",15,-0.6,"June_6_2020",51,0,2020-06-05,2020-06-06,1,0,0
"CAAN1",15,-0.6,"June_7_2020",51,0,2020-06-05,2020-06-07,2,0,0
"CAAN1",15,-0.6,"June_8_2020",51,0,2020-06-05,2020-06-08,3,0,0
"CAAN1",15,-0.6,"June_9_2020",51,0,2020-06-05,2020-06-09,4,0,0
"CAAN1",15,-0.6,"June_10_2020",51,0,2020-06-05,2020-06-10,5,0,0
"CAAN1",15,-0.6,"June_11_2020",51,0,2020-06-05,2020-06-11,6,0,0
"CAAN1",15,-0.6,"June_12_2020",51,0,2020-06-05,2020-06-12,7,0,0
"CAAN1",15,-0.6,"June_13_2020",51,0,2020-06-05,2020-06-13,8,0,0
"CAAN1",15,-0.6,"June_14_2020",51,0,2020-06-05,2020-06-14,9,0,0
"CAAN1",15,-0.6,"June_15_2020",51,0,2020-06-05,2020-06-15,10,0,0
"CAAN1",15,-0.6,"June_16_2020",51,0,2020-06-05,2020-06-16,11,0,0
"CAAN1",15,-0.6,"June_17_2020",51,0,2020-06-05,2020-06-17,12,0,0
"CAAN1",15,-0.6,"June_18_2020",51,0,2020-06-05,2020-06-18,13,0,0
"CAAN1",15,-0.6,"June_19_2020",51,0,2020-06-05,2020-06-19,14,0,0
"CAAN1",15,-0.6,"June_22_2020",51,0,2020-06-05,2020-06-22,17,0,0
"CAAN1",15,-0.6,"June_24_2020",51,0,2020-06-05,2020-06-24,19,0,0
"CAAN1",15,-0.6,"June_26_2020",51,0,2020-06-05,2020-06-26,21,0,0
"CAAN1",15,-0.6,"June_29_2020",51,0,2020-06-05,2020-06-29,24,0,0
"CAAN1",15,-0.6,"July_1_2020",51,0,2020-06-05,2020-07-01,26,0,0
"CAAN1",15,-0.6,"July_3_2020",51,0,2020-06-05,2020-07-03,28,0,0
